x_curr,y_curr,x_prev,y_prev
7.0283e+106,2.02442e-214,5.3055e+106,3.5526e-214
9.31051e+106,1.15359e-214,7.0283e+106,2.02442e-214
1.23338e+107,6.57364e-215,9.31051e+106,1.15359e-214
1.63388e+107,3.74593e-215,1.23338e+107,6.57364e-215
2.16443e+107,2.13458e-215,1.63388e+107,3.74593e-215
2.86726e+107,1.21637e-215,2.16443e+107,2.13458e-215
3.79831e+107,6.93137e-216,2.86726e+107,1.21637e-215
5.03169e+107,3.94977e-216,3.79831e+107,6.93137e-216
6.66557e+107,2.25074e-216,5.03169e+107,3.94977e-216
8.83e+107,1.28256e-216,6.66557e+107,2.25074e-216
1.16973e+108,7.30855e-217,8.83e+107,1.28256e-216
1.54956e+108,4.16471e-217,1.16973e+108,7.30855e-217
2.05273e+108,2.37322e-217,1.54956e+108,4.16471e-217
2.71928e+108,1.35236e-217,2.05273e+108,2.37322e-217
3.60228e+108,7.70627e-218,2.71928e+108,1.35236e-217
4.77201e+108,4.39134e-218,3.60228e+108,7.70627e-218
6.32157e+108,2.50236e-218,4.77201e+108,4.39134e-218
8.37429e+108,1.42595e-218,6.32157e+108,2.50236e-218
1.10936e+109,8.12562e-219,8.37429e+108,1.42595e-218
1.46959e+109,4.63031e-219,1.10936e+109,8.12562e-219
1.94679e+109,2.63854e-219,1.46959e+109,4.63031e-219
2.57894e+109,1.50354e-219,1.94679e+109,2.63854e-219
3.41637e+109,8.5678e-220,2.57894e+109,1.50354e-219
4.52573e+109,4.88228e-220,3.41637e+109,8.5678e-220
5.99532e+109,2.78212e-220,4.52573e+109,4.88228e-220
7.94211e+109,1.58536e-220,5.99532e+109,2.78212e-220
1.0521e+110,9.03404e-221,7.94211e+109,1.58536e-220
1.39374e+110,5.14796e-221,1.0521e+110,9.03404e-221
1.84632e+110,2.93351e-221,1.39374e+110,5.14796e-221
2.44585e+110,1.67163e-221,1.84632e+110,2.93351e-221
3.24006e+110,9.52565e-222,2.44585e+110,1.67163e-221
4.29216e+110,5.4281e-222,3.24006e+110,9.52565e-222
5.6859e+110,3.09315e-222,4.29216e+110,5.4281e-222
7.53222e+110,1.7626e-222,5.6859e+110,3.09315e-222
9.97807e+110,1.0044e-222,7.53222e+110,1.7626e-222
1.32181e+111,5.72348e-223,9.97807e+110,1.0044e-222
1.75103e+111,3.26147e-223,1.32181e+111,5.72348e-223
2.31962e+111,1.85852e-223,1.75103e+111,3.26147e-223
3.07284e+111,1.05906e-223,2.31962e+111,1.85852e-223
4.07065e+111,6.03494e-224,3.07284e+111,1.05906e-223
5.39246e+111,3.43895e-224,4.07065e+111,6.03494e-224
7.14349e+111,1.95965e-224,5.39246e+111,3.43895e-224
9.46311e+111,1.11669e-224,7.14349e+111,1.95965e-224
1.2536e+112,6.36335e-225,9.46311e+111,1.11669e-224
1.66066e+112,3.62609e-225,1.2536e+112,6.36335e-225
2.19991e+112,2.06629e-225,1.66066e+112,3.62609e-225
2.91425e+112,1.17746e-225,2.19991e+112,2.06629e-225
3.86057e+112,6.70962e-226,2.91425e+112,1.17746e-225
5.11416e+112,3.82341e-226,3.86057e+112,6.70962e-226
6.77482e+112,2.17873e-226,5.11416e+112,3.82341e-226
8.97473e+112,1.24153e-226,6.77482e+112,2.17873e-226
1.1889e+113,7.07474e-227,8.97473e+112,1.24153e-226
1.57495e+113,4.03147e-227,1.1889e+113,7.07474e-227
2.08637e+113,2.2973e-227,1.57495e+113,4.03147e-227
2.76385e+113,1.30909e-227,2.08637e+113,2.2973e-227
3.66133e+113,7.45973e-228,2.76385e+113,1.30909e-227
4.85022e+113,4.25086e-228,3.66133e+113,7.45973e-228
6.42518e+113,2.42231e-228,4.85022e+113,4.25086e-228
8.51155e+113,1.38033e-228,6.42518e+113,2.42231e-228
1.12754e+114,7.86567e-229,8.51155e+113,1.38033e-228
1.49367e+114,4.48218e-229,1.12754e+114,7.86567e-229
1.9787e+114,2.55413e-229,1.49367e+114,4.48218e-229
2.62121e+114,1.45544e-229,1.9787e+114,2.55413e-229
3.47237e+114,8.2937e-230,2.62121e+114,1.45544e-229
4.59991e+114,4.72609e-230,3.47237e+114,8.2937e-230
6.09358e+114,2.69311e-230,4.59991e+114,4.72609e-230
8.07228e+114,1.53465e-230,6.09358e+114,2.69311e-230
1.06935e+115,8.74503e-231,8.07228e+114,1.53465e-230
1.41659e+115,4.98327e-231,1.06935e+115,8.74503e-231
1.87658e+115,2.83967e-231,1.41659e+115,4.98327e-231
2.48593e+115,1.61816e-231,1.87658e+115,2.83967e-231
3.29316e+115,9.22091e-232,2.48593e+115,1.61816e-231
4.36251e+115,5.25445e-232,3.29316e+115,9.22091e-232
5.7791e+115,2.9942e-232,4.36251e+115,5.25445e-232
7.65567e+115,1.70621e-232,5.7791e+115,2.9942e-232
1.01416e+116,9.72269e-233,7.65567e+115,1.70621e-232
1.34348e+116,5.54038e-233,1.01416e+116,9.72269e-233
1.77973e+116,3.15713e-233,1.34348e+116,5.54038e-233
2.35764e+116,1.79906e-233,1.77973e+116,3.15713e-233
3.12321e+116,1.02518e-233,2.35764e+116,1.79906e-233
4.13737e+116,5.84187e-234,3.12321e+116,1.02518e-233
5.48084e+116,3.32893e-234,4.13737e+116,5.84187e-234
7.26057e+116,1.89696e-234,5.48084e+116,3.32893e-234
9.61821e+116,1.08096e-234,7.26057e+116,1.89696e-234
1.27414e+117,6.15977e-235,9.61821e+116,1.08096e-234
1.68788e+117,3.51009e-235,1.27414e+117,6.15977e-235
2.23596e+117,2.00019e-235,1.68788e+117,3.51009e-235
2.96202e+117,1.13979e-235,2.23596e+117,2.00019e-235
3.92384e+117,6.49497e-236,2.96202e+117,1.13979e-235
5.19798e+117,3.7011e-236,3.92384e+117,6.49497e-236
6.88586e+117,2.10903e-236,5.19798e+117,3.7011e-236
9.12182e+117,1.20181e-236,6.88586e+117,2.10903e-236
1.20838e+118,6.84841e-237,9.12182e+117,1.20181e-236
1.60077e+118,3.9025e-237,1.20838e+118,6.84841e-237
2.12057e+118,2.2238e-237,1.60077e+118,3.9025e-237
2.80915e+118,1.26721e-237,2.12057e+118,2.2238e-237
3.72133e+118,7.22109e-238,2.80915e+118,1.26721e-237
4.92972e+118,4.11487e-238,3.72133e+118,7.22109e-238
6.53049e+118,2.34482e-238,4.92972e+118,4.11487e-238
8.65105e+118,1.33617e-238,6.53049e+118,2.34482e-238
1.14602e+119,7.61404e-239,8.65105e+118,1.33617e-238
1.51815e+119,4.33879e-239,1.14602e+119,7.61404e-239
2.01113e+119,2.47242e-239,1.51815e+119,4.33879e-239
2.66417e+119,1.40888e-239,2.01113e+119,2.47242e-239
3.52928e+119,8.02838e-240,2.66417e+119,1.40888e-239
4.6753e+119,4.57489e-240,3.52928e+119,8.02838e-240
6.19345e+119,2.60696e-240,4.6753e+119,4.57489e-240
8.20458e+119,1.48555e-240,6.19345e+119,2.60696e-240
1.08688e+120,8.46526e-241,8.20458e+119,1.48555e-240
1.4398e+120,4.82385e-241,1.08688e+120,8.46526e-241
1.90733e+120,2.74882e-241,1.4398e+120,4.82385e-241
2.52668e+120,1.56639e-241,1.90733e+120,2.74882e-241
3.34714e+120,8.92592e-242,2.52668e+120,1.56639e-241
4.43401e+120,5.08635e-242,3.34714e+120,8.92592e-242
5.87382e+120,2.89841e-242,4.43401e+120,5.08635e-242
7.78115e+120,1.65163e-242,5.87382e+120,2.89841e-242
1.03078e+121,9.41165e-243,7.78115e+120,1.65163e-242
1.3655e+121,5.36314e-243,1.03078e+121,9.41165e-243
1.8089e+121,3.05613e-243,1.3655e+121,5.36314e-243
2.39628e+121,1.74151e-243,1.8089e+121,3.05613e-243
3.17439e+121,9.92381e-244,2.39628e+121,1.74151e-243
4.20518e+121,5.65498e-244,3.17439e+121,9.92381e-244
5.57067e+121,3.22244e-244,4.20518e+121,5.65498e-244
7.37957e+121,1.83628e-244,5.57067e+121,3.22244e-244
9.77585e+121,1.04638e-244,7.37957e+121,1.83628e-244
1.29502e+122,5.96271e-245,9.77585e+121,1.04638e-244
1.71554e+122,3.3978e-245,1.29502e+122,5.96271e-245
2.27261e+122,1.9362e-245,1.71554e+122,3.3978e-245
3.01057e+122,1.10333e-245,2.27261e+122,1.9362e-245
3.98815e+122,6.28719e-246,3.01057e+122,1.10333e-245
5.28318e+122,3.58269e-246,3.98815e+122,6.28719e-246
6.99872e+122,2.04156e-246,5.28318e+122,3.58269e-246
9.27133e+122,1.16337e-246,6.99872e+122,2.04156e-246
1.22819e+123,6.62932e-247,9.27133e+122,1.16337e-246
1.627e+123,3.77766e-247,1.22819e+123,6.62932e-247
2.15532e+123,2.15266e-247,1.627e+123,3.77766e-247
2.85519e+123,1.22667e-247,2.15532e+123,2.15266e-247
3.78233e+123,6.99008e-248,2.85519e+123,1.22667e-247
5.01052e+123,3.98323e-248,3.78233e+123,6.99008e-248
6.63752e+123,2.2698e-248,5.01052e+123,3.98323e-248
8.79284e+123,1.29343e-248,6.63752e+123,2.2698e-248
1.1648e+124,7.37046e-249,8.79284e+123,1.29343e-248
1.54304e+124,4.19998e-249,1.1648e+124,7.37046e-249
2.04409e+124,2.39332e-249,1.54304e+124,4.19998e-249
2.70784e+124,1.36381e-249,2.04409e+124,2.39332e-249
3.58712e+124,7.77154e-250,2.70784e+124,1.36381e-249
4.75193e+124,4.42854e-250,3.58712e+124,7.77154e-250
6.29496e+124,2.52356e-250,4.75193e+124,4.42854e-250
8.33905e+124,1.43803e-250,6.29496e+124,2.52356e-250
1.10469e+125,8.19445e-251,8.33905e+124,1.43803e-250
1.4634e+125,4.66953e-251,1.10469e+125,8.19445e-251
1.93859e+125,2.66088e-251,1.4634e+125,4.66953e-251
2.56809e+125,1.51628e-251,1.93859e+125,2.66088e-251
3.402e+125,8.64037e-252,2.56809e+125,1.51628e-251
4.50669e+125,4.92363e-252,3.402e+125,8.64037e-252
5.97009e+125,2.80568e-252,4.50669e+125,4.92363e-252
7.90868e+125,1.59879e-252,5.97009e+125,2.80568e-252
1.04768e+126,9.11056e-253,7.90868e+125,1.59879e-252
1.38788e+126,5.19156e-253,1.04768e+126,9.11056e-253
1.83855e+126,2.95836e-253,1.38788e+126,5.19156e-253
2.43555e+126,1.68579e-253,1.83855e+126,2.95836e-253
3.22642e+126,9.60633e-254,2.43555e+126,1.68579e-253
4.2741e+126,5.47407e-254,3.22642e+126,9.60633e-254
5.66198e+126,3.11935e-254,4.2741e+126,5.47407e-254
7.50052e+126,1.77753e-254,5.66198e+126,3.11935e-254
9.93608e+126,1.01291e-254,7.50052e+126,1.77753e-254
1.31625e+127,5.77196e-255,9.93608e+126,1.01291e-254
1.74366e+127,3.2891e-255,1.31625e+127,5.77196e-255
2.30986e+127,1.87426e-255,1.74366e+127,3.2891e-255
3.05991e+127,1.06803e-255,2.30986e+127,1.87426e-255
4.05352e+127,6.08606e-256,3.05991e+127,1.06803e-255
5.36977e+127,3.46808e-256,4.05352e+127,6.08606e-256
7.11343e+127,1.97625e-256,5.36977e+127,3.46808e-256
9.42328e+127,1.12615e-256,7.11343e+127,1.97625e-256
1.24832e+128,6.41724e-257,9.42328e+127,1.12615e-256
1.65367e+128,3.6568e-257,1.24832e+128,6.41724e-257
2.19065e+128,2.08379e-257,1.65367e+128,3.6568e-257
2.90199e+128,1.18743e-257,2.19065e+128,2.08379e-257
3.84432e+128,6.76645e-258,2.90199e+128,1.18743e-257
5.09264e+128,3.8558e-258,3.84432e+128,6.76645e-258
6.74631e+128,2.19719e-258,5.09264e+128,3.8558e-258
8.93696e+128,1.25205e-258,6.74631e+128,2.19719e-258
1.18389e+129,7.13467e-259,8.93696e+128,1.25205e-258
1.56833e+129,4.06562e-259,1.18389e+129,7.13467e-259
2.07759e+129,2.31675e-259,1.56833e+129,4.06562e-259
2.75222e+129,1.32018e-259,2.07759e+129,2.31675e-259
3.64592e+129,7.52292e-260,2.75222e+129,1.32018e-259
4.82981e+129,4.28686e-260,3.64592e+129,7.52292e-260
6.39814e+129,2.44283e-260,4.82981e+129,4.28686e-260
8.47573e+129,1.39202e-260,6.39814e+129,2.44283e-260
1.1228e+130,7.9323e-261,8.47573e+129,1.39202e-260
1.48739e+130,4.52014e-261,1.1228e+130,7.9323e-261
1.97037e+130,2.57576e-261,1.48739e+130,4.52014e-261
2.61018e+130,1.46777e-261,1.97037e+130,2.57576e-261
3.45775e+130,8.36395e-262,2.61018e+130,1.46777e-261
4.58055e+130,4.76612e-262,3.45775e+130,8.36395e-262
6.06794e+130,2.71593e-262,4.58055e+130,4.76612e-262
8.0383e+130,1.54764e-262,6.06794e+130,2.71593e-262
1.06485e+131,8.8191e-263,8.0383e+130,1.54764e-262
1.41062e+131,5.02548e-263,1.06485e+131,8.8191e-263
1.86868e+131,2.86372e-263,1.41062e+131,5.02548e-263
2.47547e+131,1.63186e-263,1.86868e+131,2.86372e-263
3.2793e+131,9.29901e-264,2.47547e+131,1.63186e-263
4.34415e+131,5.29895e-264,3.2793e+131,9.29901e-264
5.75478e+131,3.01956e-264,4.34415e+131,5.29895e-264
7.62346e+131,1.72066e-264,5.75478e+131,3.01956e-264
1.00989e+132,9.80504e-265,7.62346e+131,1.72066e-264
1.33782e+132,5.58731e-265,1.00989e+132,9.80504e-265
1.77224e+132,3.18387e-265,1.33782e+132,5.58731e-265
2.34772e+132,1.8143e-265,1.77224e+132,3.18387e-265
3.11006e+132,1.03386e-265,2.34772e+132,1.8143e-265
4.11995e+132,5.89136e-266,3.11006e+132,1.03386e-265
5.45778e+132,3.35713e-266,4.11995e+132,5.89136e-266
7.23002e+132,1.91303e-266,5.45778e+132,3.35713e-266
9.57773e+132,1.09012e-266,7.23002e+132,1.91303e-266
1.26878e+133,6.21195e-267,9.57773e+132,1.09012e-266
1.68077e+133,3.53982e-267,1.26878e+133,6.21195e-267
2.22655e+133,2.01713e-267,1.68077e+133,3.53982e-267
2.94955e+133,1.14944e-267,2.22655e+133,2.01713e-267
3.90733e+133,6.54999e-268,2.94955e+133,1.14944e-267
5.17611e+133,3.73245e-268,3.90733e+133,6.54999e-268
6.85688e+133,2.1269e-268,5.17611e+133,3.73245e-268
9.08343e+133,1.21199e-268,6.85688e+133,2.1269e-268
1.2033e+134,6.90642e-269,9.08343e+133,1.21199e-268
1.59403e+134,3.93556e-269,1.2033e+134,6.90642e-269
2.11164e+134,2.24264e-269,1.59403e+134,3.93556e-269
2.79733e+134,1.27795e-269,2.11164e+134,2.24264e-269
3.70567e+134,7.28225e-270,2.79733e+134,1.27795e-269
4.90897e+134,4.14972e-270,3.70567e+134,7.28225e-270
6.503e+134,2.36468e-270,4.90897e+134,4.14972e-270
8.61465e+134,1.34749e-270,6.503e+134,2.36468e-270
1.1412e+135,7.67853e-271,8.61465e+134,1.34749e-270
1.51176e+135,4.37554e-271,1.1412e+135,7.67853e-271
2.00266e+135,2.49336e-271,1.51176e+135,4.37554e-271
2.65296e+135,1.42082e-271,2.00266e+135,2.49336e-271
3.51443e+135,8.09638e-272,2.65296e+135,1.42082e-271
4.65562e+135,4.61364e-272,3.51443e+135,8.09638e-272
6.16739e+135,2.62904e-272,4.65562e+135,4.61364e-272
8.17005e+135,1.49813e-272,6.16739e+135,2.62904e-272
1.0823e+136,8.53697e-273,8.17005e+135,1.49813e-272
1.43374e+136,4.86471e-273,1.0823e+136,8.53697e-273
1.89931e+136,2.77211e-273,1.43374e+136,4.86471e-273
2.51605e+136,1.57966e-273,1.89931e+136,2.77211e-273
3.33305e+136,9.00153e-274,2.51605e+136,1.57966e-273
4.41535e+136,5.12943e-274,3.33305e+136,9.00153e-274
5.8491e+136,2.92296e-274,4.41535e+136,5.12943e-274
7.7484e+136,1.66562e-274,5.8491e+136,2.92296e-274
1.02644e+137,9.49137e-275,7.7484e+136,1.66562e-274
1.35975e+137,5.40856e-275,1.02644e+137,9.49137e-275
1.80129e+137,3.08202e-275,1.35975e+137,5.40856e-275
2.38619e+137,1.75626e-275,1.80129e+137,3.08202e-275
3.16104e+137,1.00079e-275,2.38619e+137,1.75626e-275
4.18748e+137,5.70288e-276,3.16104e+137,1.00079e-275
5.54723e+137,3.24973e-276,4.18748e+137,5.70288e-276
7.34852e+137,1.85183e-276,5.54723e+137,3.24973e-276
9.73471e+137,1.05525e-276,7.34852e+137,1.85183e-276
1.28957e+138,6.01322e-277,9.73471e+137,1.05525e-276
1.70832e+138,3.42658e-277,1.28957e+138,6.01322e-277
2.26305e+138,1.9526e-277,1.70832e+138,3.42658e-277
2.9979e+138,1.11267e-277,2.26305e+138,1.9526e-277
3.97137e+138,6.34044e-278,2.9979e+138,1.11267e-277
5.26094e+138,3.61304e-278,3.97137e+138,6.34044e-278
6.96927e+138,2.05886e-278,5.26094e+138,3.61304e-278
9.23231e+138,1.17322e-278,6.96927e+138,2.05886e-278
1.22302e+139,6.68548e-279,9.23231e+138,1.17322e-278
1.62016e+139,3.80965e-279,1.22302e+139,6.68548e-279
2.14625e+139,2.17089e-279,1.62016e+139,3.80965e-279
2.84318e+139,1.23706e-279,2.14625e+139,2.17089e-279
3.76641e+139,7.04928e-280,2.84318e+139,1.23706e-279
4.98943e+139,4.01697e-280,3.76641e+139,7.04928e-280
6.60959e+139,2.28903e-280,4.98943e+139,4.01697e-280
8.75584e+139,1.30438e-280,6.60959e+139,2.28903e-280
1.1599e+140,7.43289e-281,8.75584e+139,1.30438e-280
1.53654e+140,4.23556e-281,1.1599e+140,7.43289e-281
2.03549e+140,2.41359e-281,1.53654e+140,4.23556e-281
2.69644e+140,1.37536e-281,2.03549e+140,2.41359e-281
3.57203e+140,7.83737e-282,2.69644e+140,1.37536e-281
4.73193e+140,4.46605e-282,3.57203e+140,7.83737e-282
6.26847e+140,2.54493e-282,4.73193e+140,4.46605e-282
8.30396e+140,1.45021e-282,6.26847e+140,2.54493e-282
1.10004e+141,8.26386e-283,8.30396e+140,1.45021e-282
1.45724e+141,4.70908e-283,1.10004e+141,8.26386e-283
1.93044e+141,2.68342e-283,1.45724e+141,4.70908e-283
2.55728e+141,1.52912e-283,1.93044e+141,2.68342e-283
3.38768e+141,8.71356e-284,2.55728e+141,1.52912e-283
4.48772e+141,4.96533e-284,3.38768e+141,8.71356e-284
5.94496e+141,2.82945e-284,4.48772e+141,4.96533e-284
7.8754e+141,1.61233e-284,5.94496e+141,2.82945e-284
1.04327e+142,9.18773e-285,7.8754e+141,1.61233e-284
1.38204e+142,5.23554e-285,1.04327e+142,9.18773e-285
1.83081e+142,2.98342e-285,1.38204e+142,5.23554e-285
2.4253e+142,1.70007e-285,1.83081e+142,2.98342e-285
3.21284e+142,9.6877e-286,2.4253e+142,1.70007e-285
4.25611e+142,5.52044e-286,3.21284e+142,9.6877e-286
5.63815e+142,3.14577e-286,4.25611e+142,5.52044e-286
7.46896e+142,1.79259e-286,5.63815e+142,3.14577e-286
9.89426e+142,1.02149e-286,7.46896e+142,1.79259e-286
1.31071e+143,5.82085e-287,9.89426e+142,1.02149e-286
1.73632e+143,3.31695e-287,1.31071e+143,5.82085e-287
2.30014e+143,1.89013e-287,1.73632e+143,3.31695e-287
3.04703e+143,1.07707e-287,2.30014e+143,1.89013e-287
4.03646e+143,6.13761e-288,3.04703e+143,1.07707e-287
5.34717e+143,3.49746e-288,4.03646e+143,6.13761e-288
7.08349e+143,1.99299e-288,5.34717e+143,3.49746e-288
9.38363e+143,1.13569e-288,7.08349e+143,1.99299e-288
1.24307e+144,6.4716e-289,9.38363e+143,1.13569e-288
1.64671e+144,3.68778e-289,1.24307e+144,6.4716e-289
2.18143e+144,2.10144e-289,1.64671e+144,3.68778e-289
2.88978e+144,1.19749e-289,2.18143e+144,2.10144e-289
3.82814e+144,6.82377e-290,2.88978e+144,1.19749e-289
5.07121e+144,3.88846e-290,3.82814e+144,6.82377e-290
6.71792e+144,2.2158e-290,5.07121e+144,3.88846e-290
8.89935e+144,1.26265e-290,6.71792e+144,2.2158e-290
1.17891e+145,7.1951e-291,8.89935e+144,1.26265e-290
1.56173e+145,4.10006e-291,1.17891e+145,7.1951e-291
2.06885e+145,2.33638e-291,1.56173e+145,4.10006e-291
2.74064e+145,1.33136e-291,2.06885e+145,2.33638e-291
3.63057e+145,7.58664e-292,2.74064e+145,1.33136e-291
4.80949e+145,4.32317e-292,3.63057e+145,7.58664e-292
6.37121e+145,2.46352e-292,4.80949e+145,4.32317e-292
8.44006e+145,1.40381e-292,6.37121e+145,2.46352e-292
1.11807e+146,7.99949e-293,8.44006e+145,1.40381e-292
1.48113e+146,4.55843e-293,1.11807e+146,7.99949e-293
1.96208e+146,2.59758e-293,1.48113e+146,4.55843e-293
2.5992e+146,1.4802e-293,1.96208e+146,2.59758e-293
3.4432e+146,8.4348e-294,2.5992e+146,1.4802e-293
4.56127e+146,4.80649e-294,3.4432e+146,8.4348e-294
6.0424e+146,2.73893e-294,4.56127e+146,4.80649e-294
8.00448e+146,1.56075e-294,6.0424e+146,2.73893e-294
1.06037e+147,8.8938e-295,8.00448e+146,1.56075e-294
1.40469e+147,5.06804e-295,1.06037e+147,8.8938e-295
1.86082e+147,2.88798e-295,1.40469e+147,5.06804e-295
2.46506e+147,1.64569e-295,1.86082e+147,2.88798e-295
3.2655e+147,9.37778e-296,2.46506e+147,1.64569e-295
4.32587e+147,5.34384e-296,3.2655e+147,9.37778e-296
5.73056e+147,3.04513e-296,4.32587e+147,5.34384e-296
7.59137e+147,1.73524e-296,5.73056e+147,3.04513e-296
1.00564e+148,9.88809e-297,7.59137e+147,1.73524e-296
1.33219e+148,5.63463e-297,1.00564e+148,9.88809e-297
1.76478e+148,3.21084e-297,1.33219e+148,5.63463e-297
2.33784e+148,1.82967e-297,1.76478e+148,3.21084e-297
3.09697e+148,1.04262e-297,2.33784e+148,1.82967e-297
4.10262e+148,5.94126e-298,3.09697e+148,1.04262e-297
5.43481e+148,3.38557e-298,4.10262e+148,5.94126e-298
7.19959e+148,1.92923e-298,5.43481e+148,3.38557e-298
9.53742e+148,1.09935e-298,7.19959e+148,1.92923e-298
1.26344e+149,6.26456e-299,9.53742e+148,1.09935e-298
1.6737e+149,3.5698e-299,1.26344e+149,6.26456e-299
2.21718e+149,2.03422e-299,1.6737e+149,3.5698e-299
2.93714e+149,1.15918e-299,2.21718e+149,2.03422e-299
3.89088e+149,6.60547e-300,2.93714e+149,1.15918e-299
5.15432e+149,3.76406e-300,3.89088e+149,6.60547e-300
6.82802e+149,2.14491e-300,5.15432e+149,3.76406e-300
9.04521e+149,1.22226e-300,6.82802e+149,2.14491e-300
1.19823e+150,6.96492e-301,9.04521e+149,1.22226e-300
1.58732e+150,3.96889e-301,1.19823e+150,6.96492e-301
2.10276e+150,2.26163e-301,1.58732e+150,3.96889e-301
2.78556e+150,1.28877e-301,2.10276e+150,2.26163e-301
3.69008e+150,7.34393e-302,2.78556e+150,1.28877e-301
4.88831e+150,4.18487e-302,3.69008e+150,7.34393e-302
6.47564e+150,2.38471e-302,4.88831e+150,4.18487e-302
8.57839e+150,1.3589e-302,6.47564e+150,2.38471e-302
1.1364e+151,7.74357e-303,8.57839e+150,1.3589e-302
1.5054e+151,4.4126e-303,1.1364e+151,7.74357e-303
1.99423e+151,2.51448e-303,1.5054e+151,4.4126e-303
2.6418e+151,1.43285e-303,1.99423e+151,2.51448e-303
3.49964e+151,8.16496e-304,2.6418e+151,1.43285e-303
4.63603e+151,4.65272e-304,3.49964e+151,8.16496e-304
6.14144e+151,2.65131e-304,4.63603e+151,4.65272e-304
8.13567e+151,1.51082e-304,6.14144e+151,2.65131e-304
1.07775e+152,8.60927e-305,8.13567e+151,1.51082e-304
1.42771e+152,4.90591e-305,1.07775e+152,8.60927e-305
1.89131e+152,2.79559e-305,1.42771e+152,4.90591e-305
2.50546e+152,1.59304e-305,1.89131e+152,2.79559e-305
3.31902e+152,9.07777e-306,2.50546e+152,1.59304e-305
4.39677e+152,5.17288e-306,3.31902e+152,9.07777e-306
5.82448e+152,2.94771e-306,4.39677e+152,5.17288e-306
7.7158e+152,1.67973e-306,5.82448e+152,2.94771e-306
1.02213e+153,9.57176e-307,7.7158e+152,1.67973e-306
1.35403e+153,5.45437e-307,1.02213e+153,9.57176e-307
1.7937e+153,3.10812e-307,1.35403e+153,5.45437e-307
2.37615e+153,1.77113e-307,1.7937e+153,3.10812e-307
3.14773e+153,1.00926e-307,2.37615e+153,1.77113e-307
4.16986e+153,5.75119e-308,3.14773e+153,1.00926e-307
5.52389e+153,3.27726e-308,4.16986e+153,5.75119e-308
7.31759e+153,1.86751e-308,5.52389e+153,3.27726e-308
9.69374e+153,1.06418e-308,7.31759e+153,1.86751e-308
1.28415e+154,6.06415e-309,9.69374e+153,1.06418e-308
1.70113e+154,3.4556e-309,1.28415e+154,6.06415e-309
2.25352e+154,1.96914e-309,1.70113e+154,3.4556e-309
2.98528e+154,1.12209e-309,2.25352e+154,1.96914e-309
3.95466e+154,6.39415e-310,2.98528e+154,1.12209e-309
5.2388e+154,3.64364e-310,3.95466e+154,6.39415e-310
6.93994e+154,2.0763e-310,5.2388e+154,3.64364e-310
9.19346e+154,1.18316e-310,6.93994e+154,2.0763e-310
1.21787e+155,6.7421e-311,9.19346e+154,1.18316e-310
1.61334e+155,3.84192e-311,1.21787e+155,6.7421e-311
2.13722e+155,2.18928e-311,1.61334e+155,3.84192e-311
2.83121e+155,1.24754e-311,2.13722e+155,2.18928e-311
3.75056e+155,7.10899e-312,2.83121e+155,1.24754e-311
4.96843e+155,4.05099e-312,3.75056e+155,7.10899e-312
6.58177e+155,2.30842e-312,4.96843e+155,4.05099e-312
8.71899e+155,1.31543e-312,6.58177e+155,2.30842e-312
1.15502e+156,7.49585e-313,8.71899e+155,1.31543e-312
1.53008e+156,4.27143e-313,1.15502e+156,7.49585e-313
2.02692e+156,2.43404e-313,1.53008e+156,4.27143e-313
2.6851e+156,1.38701e-313,2.02692e+156,2.43404e-313
3.557e+156,7.90375e-314,2.6851e+156,1.38701e-313
4.71202e+156,4.50388e-314,3.557e+156,7.90375e-314
6.24209e+156,2.56649e-314,4.71202e+156,4.50388e-314
8.26901e+156,1.46249e-314,6.24209e+156,2.56649e-314
1.09541e+157,8.33385e-315,8.26901e+156,1.46249e-314
1.45111e+157,4.74897e-315,1.09541e+157,8.33385e-315
1.92231e+157,2.70615e-315,1.45111e+157,4.74897e-315
2.54652e+157,1.54207e-315,1.92231e+157,2.70615e-315
3.37342e+157,8.78736e-316,2.54652e+157,1.54207e-315
4.46883e+157,5.00739e-316,3.37342e+157,8.78736e-316
5.91994e+157,2.85341e-316,4.46883e+157,5.00739e-316
7.84226e+157,1.62599e-316,5.91994e+157,2.85341e-316
1.03888e+158,9.26555e-317,7.84226e+157,1.62599e-316
1.37622e+158,5.27988e-317,1.03888e+158,9.26555e-317
1.8231e+158,3.00869e-317,1.37622e+158,5.27988e-317
2.4151e+158,1.71447e-317,1.8231e+158,3.00869e-317
3.19932e+158,9.76976e-318,2.4151e+158,1.71447e-317
4.2382e+158,5.5672e-318,3.19932e+158,9.76976e-318
5.61442e+158,3.17242e-318,4.2382e+158,5.5672e-318
7.43752e+158,1.80777e-318,5.61442e+158,3.17242e-318
9.85263e+158,1.03014e-318,7.43752e+158,1.80777e-318
1.3052e+159,5.87014e-319,9.85263e+158,1.03014e-318
1.72901e+159,3.34507e-319,1.3052e+159,5.87014e-319
2.29046e+159,1.90615e-319,1.72901e+159,3.34507e-319
3.03423e+159,1.0862e-319,2.29046e+159,1.90615e-319
4.0195e+159,6.18965e-320,3.03423e+159,1.0862e-319
5.32473e+159,3.52713e-320,4.0195e+159,6.18965e-320
7.0538e+159,2.00986e-320,5.32473e+159,3.52713e-320
9.34423e+159,1.14524e-320,7.0538e+159,2.00986e-320
1.23781e+160,6.52661e-321,9.34423e+159,1.14524e-320
